order_id,customer_id,order_date,customer_age,customer_gender,customer_segment,region,state,store_type,product_category,product_subcategory,product_name,unit_price,quantity,discount_percent,shipping_cost,payment_method,marketing_channel,customer_tenure_months,loyalty_program_member,competitor_price,economic_index,season,day_of_week,is_holiday,sales_rep_id,sales_rep_experience_years,customer_satisfaction_score,delivery_days,total_sales
ORD-102867,CUST-1433,27/01/2024,45.0,Female,Consumer,North,kano,Wholesale,FURNITURE,Tables,Tables Lite 205,"NGN 24,875",2,5.0,655.59,Debit Card,Referral,27,No,25523.81,101.51,Dry,Saturday,False,REP-45,13.0,6.4,3.0,54873.28
ORD-102523,CUST-2103,2024/08/26,17.0,Female,Corporate,North,Kaduna,Wholesale,Furniture,Office Chairs,Office Chairs Pro 458,4997.0,1,30.0,1211.68,Mobile Money,Social Media,10,True,,94.13,Rainy,Monday,No,REP-08,19.0,3.4,5.0,5069.45
ORD-101138,CUST-3045,17/02/2024,17.0,Male,Consumer,North,KANO,Online,Clothing,Kidswear,Kidswear Standard 993,5692.95,2,5.0,1135.04,MOBILE_MONEY,TV,66,no,,111.04,Dry,Saturday,0,REP-07,8.0,3.8,7.0,11793.82
ORD-101871,CUST-1568,2025-02-14,43.0,Male,Consumer,South South,Warri,Online,Groceries,Staples,Staples Standard 127,46110.4,2,,1213.19,USSD,Social Media,37,0,47448.7,102.22,Dry,Friday,no,REP-31,13.0,4.0,3.0,116810.0
ORD-103053,CUST-1983,"April 20, 2025",46.0,Female,Consumer,North Central,Jos,Online,Groceries,Staples,Staples Standard 608,35424.32,5,15.0,195.32,Debit Card,Referral,83,No,34412.92,88.78,Rainy,Sunday,False,REP-46,11.0,3.9,7.0,184944.61
ORD-103900,CUST-2425,2024-04-05,37.0,Female,Consumer,South East,ABA,Retail,Beauty,Haircare,Haircare Pro 358,45284.87,3,30.0,1580.63,Debit Card,Email,18,False,48483.51,89.75,Rainy,Friday,No,REP-27,11.0,3.7,5.0,104396.43
ORD-101425,CUST-3240,"July 31, 2025",47.0,Male,Home Office,South South,Calabar,Retail,Electronics,Laptops,Laptops Pro 347,16744.28,4,,,Mobile Money,TV,55,Y,14184.51,90.49,Rainy,Thursday,No,REP-26,10.0,4.3,3.0,89360.4
ORD-103055,CUST-2315,"April 28, 2025",48.0,Male,Corporate,South South,yenagoa,Online,Automotive Parts,Tyres,Tyres Standard 387,"₦8,823.79",2,0.0,1257.13,USSD,TV,13,No,7888.06,98.73,Rainy,Monday,Yes,REP-48,16.0,3.1,6.0,16251.44
ORD-102692,CUST-3502,30/09/2024,43.0,Female,Consumer,North,Sokoto,Retail,beauty,Skincare,Skincare Plus 412,32966.85,4,5.0,927.92,Debit Card,TV,66,False,,101.44,Rainy,Monday,No,REP-45,2.0,4.4,8.0,167654.03
ORD-100806,CUST-2498,08/11/2024,14.0,Female,Consumer,South South,Yenagoa,Retail,Automotive Parts,Filters,Filters Pro 112,8688.03,4,15.0,,Debit Card,Search,13,no,,104.23,Dry,Friday,no,REP-24,16.0,3.7,5.0,33137.97
ORD-103907,CUST-3668,27/04/2025,55.0,Female,Consumer,South South,Port Harcourt,Online,Electronics,Audio,Audio Max 727,8159.21,3,0.0,1325.08,Debit Card,Direct,23,yes,7423.31,109.76,Rainy,Sunday,0,REP-58,15.0,4.8,4.0,30816.93
ORD-102031,CUST-1487,2025/07/05,43.0,Male,Consumer,South South,Port Harcourt,Online,Office Supplies,Furniture,Furniture Lite 526,9829.56,5,0.0,1047.57,Cash,Search,31,No,,89.96,Rainy,Saturday,False,REP-18,2.0,3.4,6.0,57597.67
ORD-103759,CUST-2542,"January 20, 2024",38.0,Male,Consumer,North,Kano,Online,Furniture,Sofas,Sofas Lite 479,15222.3,4,5.0,851.4,Debit Card,TV,65,N,14674.73,103.29,Dry,Saturday,No,REP-19,5.0,3.5,8.0,62047.79
ORD-104296,CUST-2225,02/07/2025,,Male,Corporate,South West,Lagos,Online,Beauty,Skincare,Skincare Max 537,39311.76,3,5.0,1025.2,Mobile Money,Search,18,False,,100.96,Rainy,Wednesday,False,REP-23,12.0,3.4,,120599.21
ORD-104097,CUST-1403,2025-06-13,36.0,Male,Home Office,North,kaduna,Retail,Office Supplies,Paper,Paper Lite 896,19072.45,9,20.0,1488.23,Mobile Money,Referral,61,,18353.15,110.39,Rainy,Friday,False,REP-49,7.0,2.3,7.0,182648.34
ORD-101186,CUST-1391,2024/10/11,39.0,,Consumer,North,KANO,Online,Electronics,Laptops,Laptops Lite 301,14688.82,5,10.0,,Mobile Money,Email,15,N,,87.16,Rainy,Friday,0,REP-03,2.0,3.1,10.0,70447.72
ORD-103214,CUST-2544,2024-02-06,36.0,Female,Consumer,South South,Yenagoa,Wholesale,Beauty,Makeup,Makeup Max 622,37442.89,2,0.0,680.57,BANK_TRANSFER,Social Media,6,No,32109.5,108.73,Dry,Tuesday,0,REP-50,14.0,4.2,7.0,85774.99
ORD-101381,CUST-1782,22/05/2024,28.0,Male,Corporate,North Central,JOS,Retail,Electronics,Audio,Audio Plus 675,"₦3,828.54",2,0.0,868.24,CASH,Social Media,0,no,3799.38,120.48,Rainy,Wednesday,N,REP-21,9.0,2.4,8.0,10693.38
ORD-103487,CUST-3635,2025-01-06,28.0,,Consumer,North Central,ABUJA,Online,Electronics,Laptops,Laptops Plus 753,5217.81,2,,,DEBIT_CARD,Social Media,24,No,6345.0,113.53,Dry,Monday,No,REP-27,17.0,3.2,5.0,12629.56
ORD-103075,CUST-3056,2025-09-10,30.0,Male,Consumer,North Central,LOKOJA,Online,Automotive Parts,Filters,Filters Eco 237,18533.98,2,0.0,1914.43,Credit Card,Direct,38,Y,17042.48,96.36,Rainy,Wednesday,N,REP-57,,2.9,5.0,38597.39
ORD-100345,CUST-1703,18/10/2024,47.0,Male,Consumer,South East,owerri,Online,Electronics,Televisions,Televisions Pro 310,23636.41,3,0.0,680.92,USSD,Direct,26,1,26237.85,109.17,Rainy,Friday,no,REP-60,15.0,3.8,4.0,81438.25
ORD-100258,CUST-1481,03/05/2025,41.0,Male,Home Office,South East,Onitsha,Retail,Beauty,Fragrance,Fragrance Eco 311,24168.71,4,5.0,776.43,USSD,TV,7,No,23940.35,96.25,Rainy,Saturday,No,REP-28,15.0,3.3,6.0,91557.08
ORD-100113,CUST-2262,2024-01-19,28.0,Female,Consumer,South South,UYO,Wholesale,Beauty,Skincare,Skincare Lite 800,7119.2,3,,1132.35,USSD,Email,94,Yes,7482.45,96.12,Dry,Friday,no,REP-26,12.0,3.0,6.0,24835.82
ORD-104413,CUST-2974,04/03/2024,15.0,Female,Corporate,South West,ibadan,Retail,Office Supplies,Stationery,Stationery Standard 692,18940.22,5,0.0,513.7,Cash,Referral,38,N,19247.65,102.73,Dry,Monday,no,REP-39,17.0,4.1,4.0,137732.83
ORD-103153,CUST-3180,18/04/2025,41.0,,Corporate,North Central,MINNA,Online, Automotive Parts ,Filters,Filters Lite 124,37531.96,5,0.0,1072.72,USSD,Email,74,No,,110.13,Rainy,Friday,no,REP-58,9.0,3.3,7.0,216156.45
ORD-100218,CUST-2229,2024/02/07,63.0,Male,Corporate,South South,WARRI,Wholesale,Clothing,Accessories,Accessories Max 258,19302.76,4,30.0,770.81,Cash,Email,56,,19300.86,125.45,Dry,Wednesday,1,REP-09,2.0,4.7,5.0,50848.63
ORD-102646,CUST-2561,"February 10, 2025",53.0,Male,Consumer,South West,lagos,Retail,Beauty,Wellness,Wellness Eco 386,30278.96,5,0.0,880.83,Debit Card,Search,33,N,32953.94,102.47,Dry,Monday,0,REP-45,5.0,5.3,5.0,167509.28
ORD-102311,CUST-1185,2024-03-01,29.0,Male,Consumer,South West,Ibadan,Retail,Office Supplies,Ink,Ink Lite 966,6621.81,5,15.0,763.14,MOBILE_MONEY,TV,49,True,7000.1,98.26,Dry,Friday,No,REP-46,12.0,5.0,9.0,26593.27
ORD-104437,CUST-3605,2025/01/04,29.0,Male,Consumer,South East,OWERRI,Online,Furniture,Office Chairs,Office Chairs Lite 587,28240.63,6,30.0,728.57,Cash,Search,38,True,25847.28,104.85,Dry,Saturday,No,REP-28,7.0,3.8,5.0,114088.89
ORD-102670,CUST-3177,2024-02-27,41.0,Female,Consumer,North,sokoto,Online,GROCERIES,Beverages,Beverages Pro 886,"₦12,687.04",3,5.0,594.02,BANK_TRANSFER,Direct,64,0,12768.32,103.77,Dry,Tuesday,N,REP-51,19.0,4.7,5.0,44564.76
ORD-101614,CUST-1165,30/05/2024,34.0,Male,Home Office,South East, Owerri ,Retail,Automotive Parts,Filters,Filters Max 716,15245.95,5,15.0,,Credit Card,Social Media,95,False,12578.86,110.44,Rainy,Thursday,N,REP-13,0.0,4.1,4.0,55745.03
ORD-100000,CUST-1245,"May 24, 2024",22.0,Male,Home Office,South South, Warri ,Online,Clothing,Womenswear,Womenswear Max 170,"NGN 8,449",2,0.0,709.22,CREDIT_CARD,Referral,65,False,7562.14,106.0,Rainy,Friday,1,REP-58,0.0,3.5,3.0,19695.73
ORD-103083,CUST-1662,2025-07-04,60.0,Female,Consumer,North Central,minna,Online,Electronics,Laptops,Laptops Lite 648,"₦35,779.14",7,5.0,475.72,Cash,TV,39,N,36628.15,101.3,Rainy,Friday,N,REP-11,15.0,,,240741.89
ORD-104435,CUST-3556,06/03/2025,44.0,Male,Consumer,South South,YENAGOA,Retail,Furniture,Office Chairs,Office Chairs Pro 163,9171.88,4,15.0,1353.97,Debit Card,Search,24,no,8647.93,92.3,Dry,Thursday,False,REP-07,15.0,,6.0,46803.29
ORD-101583,CUST-2138,2025-06-09,,Female,Consumer,South East,onitsha,Wholesale,Automotive Parts,Filters,Filters Pro 574,"NGN 24,724",4,0.0,922.0,USSD,Referral,55,Yes,23345.65,102.59,Rainy,Monday,False,REP-53,3.0,5.2,4.0,112152.38
ORD-104041,CUST-2791,2024-03-02,42.0,Male,Corporate,South South,Calabar,Online,Electronics,Accessories,Accessories Lite 949,47857.65,4,0.0,683.3,Credit Card,Search,55,,46359.91,118.57,Dry,Saturday,N,REP-60,7.0,4.1,5.0,245571.88
ORD-104184,CUST-1153,09/12/2025,48.0,Male,Consumer,South East, Onitsha ,Retail,Office Supplies,Ink,Ink Standard 771,"NGN 18,625",3,0.0,1373.87,Credit Card,Social Media,5,False,18682.24,95.7,Dry,Tuesday,0,REP-33,7.0,,4.0,59222.5
ORD-102399,CUST-3020,2024-11-09,,Male,Consumer,North Central, Lokoja ,Retail,automotive parts,Filters,Filters Plus 289,66002.48,3,5.0,1174.17,BANK_TRANSFER,Social Media,2,no,60567.5,109.13,Dry,Saturday,no,REP-57,18.0,2.7,3.0,256141.7
ORD-102804,CUST-1473,07/07/2025,13.0,Female,Consumer,South East,OWERRI,Retail,GROCERIES,Dairy,Dairy Pro 953,15624.97,4,0.0,1042.79,Bank Transfer,Direct,26,False,16313.17,100.97,Rainy,Monday,No,REP-01,4.0,3.2,6.0,52906.65
ORD-102991,CUST-2754,2024-01-11,48.0,Female,Consumer,North Central, Jos ,Online,Furniture,Office Chairs,Office Chairs Pro 594,16605.75,3,0.0,829.28,Credit Card,Search,72,N,16837.53,90.42,Dry,Thursday,No,REP-09,6.0,2.1,5.0,69954.78
ORD-100865,CUST-2919,2025-02-15,41.0,Male,Home Office,North, Borno ,Online,Groceries,Beverages,Beverages Eco 300,5734.61,1,0.0,319.56,Bank Transfer,Direct,1,Y,6539.93,104.03,Dry,Saturday,0,REP-54,2.0,2.8,6.0,7190.32
ORD-101613,CUST-2906,"February 15, 2024",22.0,Male,Consumer,North,KADUNA,Online,Office Supplies,Printers,Printers Standard 297,"₦47,563.10",8,0.0,1069.28,Cash,Referral,65,True,49348.18,104.99,Dry,Thursday,N,REP-08,18.0,4.2,3.0,598442.1
ORD-100993,CUST-2186,23/04/2025,37.0,Male,Consumer,North,KANO,Retail,Clothing,Footwear,Footwear Pro 480,29008.44,6,20.0,1848.91,Bank Transfer,TV,41,0,31349.71,100.0,Rainy,Wednesday,True,REP-11,18.0,,7.0,198729.5
ORD-103546,CUST-2125,2025/05/27,41.0,Female,Consumer,North Central,Jos,Wholesale,Office Supplies,Ink,Ink Pro 872,16309.08,2,20.0,1032.98,Cash,Search,14,Y,18521.71,103.37,Rainy,Tuesday,0,REP-41,18.0,3.9,6.0,33855.51
ORD-102464,CUST-2275,23/11/2024,36.0,Male,Corporate,South South,uyo,Online,Furniture,Beds,Beds Lite 834,"₦16,601.43",2,15.0,569.52,Cash,Referral,46,N,18849.5,102.67,Dry,Saturday,False,REP-48,13.0,4.6,4.0,37796.68
ORD-101013,CUST-1864,2025-03-06,59.0,Male,Corporate,North Central, Jos ,Online,Office Supplies,Stationery,Stationery Plus 439,"₦6,316.98",3,0.0,723.66,USSD,Referral,92,no,5955.59,103.5,Dry,Thursday,no,REP-40,11.0,2.8,5.0,20084.23
ORD-103557,CUST-1951,2024-07-30,44.0,Female,Consumer,North,KADUNA,Online,Clothing,Footwear,Footwear Standard 705,14734.15,3,10.0,2814.82,USSD,Referral,66,0,15956.91,101.61,Rainy,Tuesday,0,REP-12,1.0,4.2,7.0,38473.57
ORD-101187,CUST-2645,05/12/2025,43.0,Female,Consumer,North Central,ilorin,Online,Office Supplies,Stationery,Stationery Eco 690,24989.99,5,30.0,322.25,Mobile Money,Referral,2,N,23888.53,108.62,Dry,Friday,0,REP-38,19.0,,4.0,101172.56
ORD-100516,CUST-3424,18/01/2025,42.0,Female,Corporate,South East,owerri,Online,Automotive Parts,Tyres,Tyres Pro 813,15103.85,3,,313.54,Mobile Money,TV,62,yes,13778.9,89.69,Dry,Saturday,False,REP-48,8.0,4.8,5.0,42863.23
ORD-100682,CUST-3639,2024/10/04,,Male,Consumer,South East,AWKA,Wholesale,Furniture,Tables,Tables Max 661,19695.44,3,0.0,706.27,USSD,Referral,76,no,19419.47,105.31,Rainy,Friday,No,REP-15,19.0,,7.0,85550.63
ORD-101050,CUST-2397,2024-10-29,37.0,Male,Corporate,South West,lagos,Online,Beauty,Haircare,Haircare Lite 894,"₦21,223.73",6,,272.07,Bank Transfer,Search,39,False,18768.33,95.63,Rainy,Tuesday,no,REP-50,17.0,4.3,,155986.96
ORD-101601,CUST-3031,"November 19, 2025",32.0,Male,Consumer,South South,WARRI,Retail,Automotive Parts,Engine Oil,Engine Oil Pro 862,18362.64,2,0.0,1702.04,Mobile Money,Referral,71,False,,88.76,Dry,Wednesday,False,REP-41,5.0,4.7,5.0,41509.03
ORD-101249,CUST-3689,"May 19, 2024",50.0,Male,Consumer,South East,ONITSHA,Online,Clothing,Menswear,Menswear Eco 973,28147.32,6,,489.56,USSD,TV,49,1,26069.52,95.98,Rainy,Sunday,No,REP-39,12.0,2.8,5.0,222800.97
ORD-102446,CUST-3127,2024-04-18,52.0,Female,Consumer,North,Kano,Retail,Groceries,Dairy,Dairy Lite 289,"NGN 28,843",4,10.0,1100.96,Cash,TV,69,False,,96.06,Rainy,Thursday,0,REP-12,11.0,2.4,9.0,139797.44
ORD-102897,CUST-2721,01/10/2025,,Male,Consumer,South West,Lagos,Online,Groceries,Household,Household Max 469,55502.81,2,20.0,372.52,BANK_TRANSFER,Email,81,0,49303.2,97.59,Rainy,Wednesday,0,REP-45,12.0,5.5,13.0,99846.96
ORD-100910,CUST-3118,2024-05-23,51.0,Other,Home Office,North,kano,Online,Groceries,Household,Household Lite 535,27072.42,6,15.0,1030.47,Mobile Money,TV,16,No,27013.06,91.99,Rainy,Thursday,no,REP-32,18.0,3.2,3.0,162392.29
ORD-102331,CUST-3367,2024-11-02,,Male,Corporate,South West,Ogun,Wholesale,Automotive Parts,Filters,Filters Max 111,3717.26,3,5.0,822.18,CREDIT_CARD,TV,1,0,4168.45,98.45,Dry,Saturday,N,REP-13,2.0,4.1,7.0,9433.7
ORD-104558,CUST-3063,16/07/2025,30.0,Male,Consumer,South East,Enugu,Online,Clothing,Accessories,Accessories Eco 507,14755.4,1,0.0,743.81,CREDIT_CARD,Direct,7,1,15998.1,96.92,Rainy,Wednesday,N,REP-30,11.0,4.4,2.0,17129.52
ORD-100570,CUST-3609,"July 10, 2025",37.0,Female,Consumer,South West, Osun ,Retail,clothing,Footwear,Footwear Eco 248,6299.83,4,,3635.17,Credit Card,Email,1,N,,113.95,Rainy,Thursday,False,REP-15,9.0,3.4,8.0,21901.52
ORD-101499,CUST-3313,2024/12/10,39.0,Female,Consumer,South East, Onitsha ,Retail,Groceries,Staples,Staples Standard 579,6545.99,4,10.0,868.53,Bank Transfer,Referral,75,no,,89.61,Dry,Tuesday,N,REP-16,13.0,4.8,5.0,24116.89
ORD-104357,CUST-1705,26/02/2024,45.0,,Consumer,North,BORNO,Online,Electronics,Laptops,Laptops Standard 280,"NGN 15,739",6,0.0,107.54,USSD,Search,74,False,16464.12,100.15,Dry,Monday,0,REP-60,16.0,3.8,4.0,117052.72
ORD-104256,CUST-1899,14/12/2024,33.0,Female,Home Office,South South,Yenagoa,Online,Clothing,Footwear,Footwear Lite 501,13827.06,4,20.0,744.63,Cash,Direct,8,False,12877.16,87.75,Dry,Saturday,0,REP-31,9.0,3.1,,49378.12
ORD-104182,CUST-1277,2025-09-28,50.0,Male,Consumer,South South,PORT HARCOURT,Wholesale,Automotive Parts,Engine Oil,Engine Oil Max 589,6988.34,5,20.0,1052.99,CREDIT_CARD,TV,18,N,6278.99,98.03,Rainy,Sunday,N,REP-05,14.0,4.5,5.0,30496.55
ORD-104022,CUST-2491,21/07/2025,17.0,Female,Consumer,South South,WARRI,Retail,Beauty,Skincare,Skincare Lite 903,18982.78,2,,2389.55,DEBIT_CARD,Referral,53,0,,94.56,Rainy,Monday,No,REP-53,13.0,5.6,4.0,38205.99
ORD-100726,CUST-2983,2025-01-17,20.0,Male,Home Office,North Central,abuja,Online,Beauty,Wellness,Wellness Pro 948,17903.31,3,10.0,1700.77,Bank Transfer,Search,75,1,,92.11,Dry,Friday,N,REP-20,4.0,3.7,9.0,53056.42
ORD-100221,CUST-2253,09/10/2025,24.0,Male,Consumer,South West,Lagos,Online,Office Supplies,Ink,Ink Lite 987,51667.91,4,5.0,1164.05,Credit Card,TV,49,,52348.92,104.5,Rainy,Thursday,False,REP-22,2.0,5.1,5.0,218861.17
ORD-100236,CUST-2824,2025/02/11,42.0,Male,Consumer,North Central,minna,Online, Beauty ,Skincare,Skincare Plus 217,17411.36,3,15.0,,CASH,Direct,0,False,18306.34,88.66,Dry,Tuesday,No,REP-14,9.0,3.6,2.0,52833.49
ORD-100092,CUST-3314,2024/02/04,18.0,Female,Consumer,South West, Ibadan ,Retail,Furniture,Beds,Beds Standard 111,73373.39,7,15.0,1239.83,Bank Transfer,Referral,37,False,73596.09,112.57,Dry,Sunday,0,REP-21,11.0,1.2,3.0,421729.79
ORD-103329,CUST-3522,"April 11, 2025",24.0,Male,Consumer,North,plateau,Online,Furniture,Beds,Beds Plus 596,18921.62,5,20.0,,Bank Transfer,Search,86,No,,107.34,Rainy,Friday,No,REP-40,7.0,3.6,6.0,74514.18
ORD-103875,CUST-2659,"June 21, 2024",45.0,Other,Consumer,North Central, Minna ,Online,Groceries,Staples,Staples Lite 962,12860.03,3,0.0,,BANK_TRANSFER,Email,8,1,14263.78,93.46,Rainy,Friday,N,REP-03,,3.9,2.0,49831.07
ORD-104318,CUST-3342,25/11/2024,55.0,Male,Consumer,South South,Port Harcourt,Online,Automotive Parts,Engine Oil,Engine Oil Pro 508,12481.02,5,30.0,2765.8,Bank Transfer,Search,53,no,12196.63,92.19,Dry,Monday,0,REP-60,11.0,,7.0,55489.31
ORD-100574,CUST-1019,04/06/2025,23.0,Female,Home Office,North, Sokoto ,Wholesale,Clothing,Footwear,Footwear Plus 251,12280.83,5,10.0,470.29,Credit Card,TV,81,no,11037.97,82.16,Rainy,Wednesday,False,REP-04,6.0,4.2,3.0,75903.95
ORD-103699,CUST-3089,30/08/2025,55.0,Female,Corporate,North Central,ABUJA,Online,Beauty,Wellness,Wellness Eco 572,42499.19,5,5.0,,MOBILE_MONEY,Social Media,0,Y,44146.82,100.25,Rainy,Saturday,N,REP-12,8.0,3.8,5.0,200780.74
ORD-100728,CUST-2342,"October 29, 2024",36.0,Female,Consumer,North Central,Ilorin,Retail,Groceries,Snacks,Snacks Lite 612,9414.4,4,0.0,624.85,USSD,Referral,0,Y,,106.28,Rainy,Tuesday,False,REP-12,19.0,3.3,6.0,53722.39
ORD-104956,CUST-1441,2025-07-14,,Male,Consumer,South West,Ogun,Online,Automotive Parts,Filters,Filters Lite 211,13415.31,8,20.0,740.65,USSD,Direct,87,Yes,14313.73,94.59,Rainy,Monday,0,REP-45,1.0,4.1,4.0,98893.37
ORD-104432,CUST-3470,"September 12, 2025",25.0,Male,Consumer,North,Kaduna,Wholesale,Electronics,Smartphones,Smartphones Pro 388,"NGN 5,155",3,30.0,952.35,USSD,Social Media,63,Y,4780.78,104.24,Rainy,Friday,No,REP-48,3.0,4.4,8.0,13273.82
ORD-102952,CUST-3576,2025-10-25,60.0,Male,Corporate,South West,Osun,Wholesale,Groceries,Household,Household Pro 708,18612.18,6,5.0,973.27,USSD,Direct,23,Y,18765.85,101.41,Rainy,Saturday,no,REP-59,17.0,3.3,3.0,129376.88
ORD-101416,CUST-2745,2024-06-03,13.0,Female,Consumer,South South,Port Harcourt,Retail,Office Supplies,Furniture,Furniture Pro 243,12235.69,5,5.0,986.31,CREDIT_CARD,TV,52,yes,12816.07,94.69,Rainy,Monday,no,REP-13,0.0,3.5,3.0,66251.15
ORD-101724,CUST-2468,"July 19, 2024",38.0,Female,Consumer,South East,Enugu,Online,Automotive Parts,Batteries,Batteries Plus 304,15271.4,3,15.0,607.57,BANK_TRANSFER,TV,0,N,14870.97,100.98,Rainy,Friday,0,REP-31,13.0,4.1,6.0,50493.85
ORD-103652,CUST-2127,2024-08-23,44.0,Female,Consumer,South East,enugu,Online,Clothing,Menswear,Menswear Eco 270,30456.66,3,20.0,370.87,Mobile Money,Direct,27,Y,27332.52,100.88,Rainy,Friday,No,REP-52,14.0,4.0,3.0,86605.38
ORD-104011,CUST-3434,17/10/2024,33.0,Female,Consumer,North Central,Lokoja,Online,Office Supplies,Paper,Paper Plus 321,26141.39,7,,1049.9,Mobile Money,Direct,8,True,,89.85,Rainy,Thursday,False,REP-53,3.0,,5.0,201830.8
ORD-100200,CUST-2007,2024-11-14,27.0,Female,Consumer,North Central,jos,Online,Office Supplies,Ink,Ink Eco 287,9219.98,5,,305.62,Cash,Direct,24,True,10068.78,94.57,Dry,Thursday,no,REP-35,9.0,6.3,4.0,50457.12
ORD-103985,CUST-1934,2025-12-28,60.0,Male,Consumer,North,KANO,Online,Automotive Parts,Tyres,Tyres Plus 322,19307.13,3,5.0,516.12,Debit Card,Search,10,1,19101.32,93.45,Dry,Sunday,N,REP-47,19.0,3.0,3.0,83460.67
ORD-103947,CUST-2014,"January 30, 2024",37.0,Male,Consumer,South South,Yenagoa,Online,Clothing,Kidswear,Kidswear Eco 128,16891.85,4,5.0,986.35,Bank Transfer,Email,91,no,,107.17,Dry,Tuesday,False,REP-02,8.0,,7.0,77796.47
ORD-101277,CUST-3127,2025-07-21,15.0,Male,Consumer,South South, Uyo ,Wholesale,Furniture,Sofas,Sofas Pro 227,30430.9,3,0.0,255.21,Mobile Money,Search,20,Yes,30869.95,107.4,Rainy,Monday,False,REP-34,14.0,3.6,7.0,87720.24
ORD-103665,CUST-2239,19/02/2024,53.0,Female,Consumer,North,Borno,Online,Groceries,Dairy,Dairy Pro 961,39380.3,2,15.0,1050.64,Cash,Search,42,,37837.05,116.57,Dry,Monday,True,REP-28,14.0,3.5,3.0,81313.57
ORD-103169,CUST-2667,29/01/2025,,Male,Consumer,South West, Ekiti ,Online,Furniture,Tables,Tables Max 104,11709.14,3,5.0,508.92,Cash,Referral,34,Y,12429.09,99.71,Dry,Wednesday,No,REP-53,19.0,4.2,2.0,36357.89
ORD-100429,CUST-2967,20/09/2025,51.0,Female,Consumer,North,Sokoto,Retail,beauty,Makeup,Makeup Plus 617,"NGN 19,870",6,15.0,506.17,Bank Transfer,Social Media,22,N,17632.24,103.59,Rainy,Saturday,N,REP-53,14.0,4.5,2.0,117068.08
ORD-100251,CUST-2358,2024/11/04,24.0,Female,Home Office,North Central,Abuja,Online,Office Supplies,Printers,Printers Standard 620,57331.71,5,5.0,1779.1,USSD,Search,91,1,61584.69,102.64,Dry,Monday,False,REP-32,19.0,3.9,3.0,345513.41
ORD-104893,CUST-1134,2025-03-10,29.0,,Consumer,South West,Lagos,Online,Clothing,Footwear,Footwear Pro 688,10385.73,2,0.0,,Bank Transfer,Social Media,54,Yes,11051.76,102.57,Dry,Monday,no,REP-25,19.0,4.2,3.0,22306.05
ORD-103093,CUST-1662,"June 25, 2024",32.0,Male,Consumer,South East,Awka,Online,Electronics,Televisions,Televisions Max 280,"₦28,991.93",3,10.0,456.32,Bank Transfer,TV,48,yes,27348.83,101.14,Rainy,Tuesday,No,REP-10,0.0,4.2,4.0,93553.17
ORD-103612,CUST-2675,2024-10-12,60.0,Female,Consumer,North,Kano,Online,Groceries,Beverages,Beverages Lite 602,26142.3,7,0.0,1075.08,Mobile Money,Email,44,N,,93.85,Rainy,Saturday,False,REP-19,18.0,5.9,5.0,187604.91
ORD-104894,CUST-2325,2024-12-12,41.0,Male,Corporate,North, Sokoto ,Online,Electronics,Laptops,Laptops Lite 388,"₦39,070.01",2,,,DEBIT_CARD,Search,67,1,36521.96,102.35,Dry,Thursday,0,REP-49,5.0,,3.0,80660.6
ORD-103651,CUST-1197,06/02/2025,43.0,,Consumer,North,Kano,Retail,Automotive Parts,Engine Oil,Engine Oil Pro 270,"₦10,886.93",6,0.0,514.94,Debit Card,Direct,14,yes,9301.39,122.26,Dry,Thursday,False,REP-32,0.0,2.6,6.0,78224.88
ORD-102720,CUST-2723,2024-01-12,46.0,Male,Consumer,South West,OSUN,Retail,Automotive Parts,Engine Oil,Engine Oil Plus 562,32177.29,4,0.0,1719.95,DEBIT_CARD,Email,17,,,99.74,Dry,Friday,no,REP-44,17.0,3.9,,139942.28
ORD-103094,CUST-3502,"September 06, 2024",43.0,Male,Corporate,South East,Owerri,Retail,Office Supplies,Paper,Paper Eco 244,"₦17,781.66",3,25.0,1256.42,Cash,Direct,12,Yes,20315.87,88.42,Rainy,Friday,no,REP-42,19.0,4.1,5.0,46034.03
ORD-103191,CUST-2873,2024-08-23,55.0,Female,Consumer,North Central,lokoja,Online,Groceries,Staples,Staples Standard 114,"₦18,151.84",8,25.0,428.67,Credit Card,Direct,18,Yes,18111.36,105.56,Rainy,Friday,No,REP-58,17.0,3.5,4.0,131768.75
ORD-101910,CUST-1204,"April 08, 2025",28.0,Male,Consumer,North Central,ILORIN,Wholesale,Beauty,Wellness,Wellness Lite 279,12443.68,6,20.0,216.14,MOBILE_MONEY,Email,94,True,11346.46,96.83,Rainy,Tuesday,False,REP-20,16.0,2.9,4.0,65377.37
ORD-100900,CUST-1012,09/11/2025,28.0,,Corporate,South South,calabar,Retail,Groceries,Staples,Staples Max 527,11333.49,500,15.0,1610.39,Debit Card,Email,30,False,10171.22,97.89,Dry,Sunday,False,REP-28,5.0,3.5,6.0,53821.97
ORD-104675,CUST-2016,"January 08, 2024",30.0,Female,Home Office,South East,Enugu,Retail,Electronics,Audio,Audio Plus 572,28373.6,3,0.0,427.05,Debit Card,TV,49,N,,102.67,Dry,Monday,0,REP-10,17.0,,,106988.3
ORD-102743,CUST-3605,28/05/2024,33.0,Female,Consumer,South West, Ekiti ,Online,Clothing,Accessories,Accessories Max 925,30284.45,4,0.0,691.45,Bank Transfer,Search,43,no,30252.53,104.71,Rainy,Tuesday,0,REP-33,11.0,3.6,7.0,155422.39
